2015-07-28,169.00,169.00,169.00,169.00,000,169.00
2015-07-27,169.00,169.00,169.00,169.00,000,169.00
2015-07-24,169.00,169.00,169.00,169.00,000,169.00
2015-07-23,169.00,169.00,169.00,169.00,000,169.00
2015-07-22,169.00,169.00,169.00,169.00,000,169.00
2015-07-21,169.00,169.00,169.00,169.00,000,169.00
2015-07-20,169.00,169.00,169.00,169.00,000,169.00
2015-07-17,169.00,169.00,169.00,169.00,000,169.00
2015-07-16,169.00,169.00,169.00,169.00,000,169.00
2015-07-15,169.00,169.00,169.00,169.00,000,169.00
2015-07-14,169.00,169.00,169.00,169.00,000,169.00
2015-07-13,169.00,169.00,169.00,169.00,000,169.00
2015-07-10,169.00,169.00,169.00,169.00,000,169.00
2015-07-09,169.00,169.00,169.00,169.00,000,169.00
2015-07-08,169.00,169.00,169.00,169.00,000,169.00
2015-07-07,169.00,169.00,169.00,169.00,000,169.00
2015-07-06,169.00,169.00,169.00,169.00,000,169.00
2015-07-03,169.00,169.00,169.00,169.00,000,169.00
2015-07-02,169.00,169.00,169.00,169.00,000,169.00
2015-07-01,169.00,169.00,169.00,169.00,000,169.00
