2015-08-17,44.380001,44.830002,44.380001,44.830002,25400,44.830002
2015-08-14,44.43,44.630001,44.389999,44.599998,7300,44.599998
2015-08-13,44.669998,44.669998,44.389999,44.400002,19500,44.400002
2015-08-12,44.23,44.75,44.040001,44.639999,18200,44.639999
2015-08-11,44.639999,44.639999,44.360001,44.52,19700,44.52
2015-08-10,44.48,44.939999,44.48,44.939999,39300,44.939999
2015-08-07,44.360001,44.360001,43.970001,43.970001,14900,43.970001
2015-08-06,44.220001,44.34,43.98,44.34,23600,44.34
2015-08-05,44.380001,44.650002,44.240002,44.310001,13900,44.310001
2015-08-04,44.48,44.48,44.09,44.169998,31400,44.169998
2015-08-03,44.459999,44.610001,44.240002,44.349998,13400,44.349998
2015-07-31,44.720001,45.009998,44.669998,44.700001,9800,44.700001
2015-07-30,44.77,44.869999,44.650002,44.77,13500,44.77
2015-07-29,44.360001,44.849998,44.360001,44.830002,36500,44.830002
2015-07-28,43.970001,44.43,43.73,44.330002,16400,44.330002
2015-07-27,43.82,44.049999,43.669998,43.77,34200,43.77
2015-07-24,44.580002,44.580002,44.09,44.099998,5900,44.099998
2015-07-23,45.040001,45.09,44.599998,44.689999,15700,44.689999
2015-07-22,45.040001,45.130001,44.950001,44.950001,25500,44.950001
2015-07-21,45.34,45.549999,45.060001,45.099998,19100,45.099998
2015-07-20,45.66,45.66,45.380001,45.41,18900,45.41
2015-07-17,45.779999,45.799999,45.709999,45.720001,5900,45.720001
2015-07-16,46.209999,46.299999,46.119999,46.200001,9600,46.200001
2015-07-15,46.52,46.52,45.919998,45.990002,12000,45.990002
2015-07-14,46.209999,46.48,46.209999,46.450001,34800,46.450001
2015-07-13,45.959999,46.259998,45.959999,46.25,4800,46.25
2015-07-10,45.860001,45.939999,45.689999,45.869999,15100,45.869999
2015-07-09,45.869999,45.919998,45.50,45.57,12200,45.57
2015-07-08,46.080002,46.080002,45.330002,45.50,11400,45.50
2015-07-07,46.09,46.360001,45.27,46.27,15300,46.27
2015-07-06,45.959999,46.259998,45.759998,45.889999,10900,45.889999
2015-07-02,46.48,46.68,46.27,46.380001,11300,46.380001
2015-07-01,46.880001,46.880001,46.259998,46.450001,20400,46.450001
